ERROR: The process "azure-vnet.exe" not found.
ERROR: The process "azure-vnet-ipam.exe" not found.
Flag --address has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --anonymous-auth has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --authentication-token-webhook has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --authorization-mode has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --cgroups-per-qos has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --client-ca-file has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --cluster-dns has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --cluster-domain has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --enforce-node-allocatable has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --event-qps has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --eviction-hard has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --feature-gates has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --hairpin-mode has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --image-gc-high-threshold has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --image-gc-low-threshold has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --keep-terminated-pod-volumes has been deprecated, will be removed in a future version
Flag --max-pods has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --node-status-update-frequency has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --non-masquerade-cidr has been deprecated, will be removed in a future version
Flag --pod-manifest-path has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --pod-max-pids has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --read-only-port has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --resolv-conf has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --rotate-certificates has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --streaming-connection-idle-timeout has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --system-reserved has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --tls-cert-file has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --tls-cipher-suites has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --tls-private-key-file has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --volume-plugin-dir has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
Flag --volume-plugin-dir has been deprecated, This parameter should be set via the config file specified by the Kubelet's --config flag. See https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/ for more information.
I0531 04:28:52.497666    4464 flags.go:59] FLAG: --add-dir-header="false"
I0531 04:28:52.524665    4464 flags.go:59] FLAG: --feature-gates="RotateKubeletServerCertificate=true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --file-check-frequency="20s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --hairpin-mode="promiscuous-bridge"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --healthz-bind-address="127.0.0.1"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --healthz-port="10248"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --help="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --hostname-override=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --http-check-frequency="20s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --image-gc-high-threshold="85"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --image-gc-low-threshold="80"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --image-pull-progress-deadline="20m0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --image-service-endpoint=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --iptables-drop-bit="15"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --iptables-masquerade-bit="14"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --keep-terminated-pod-volumes="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kube-api-burst="10"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kube-api-content-type="application/vnd.kubernetes.protobuf"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kube-api-qps="5"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kube-reserved=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kube-reserved-cgroup=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kubeconfig="c:\\k\\config"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --kubelet-cgroups=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --lock-file=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --log-backtrace-at=":0"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --log-dir=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --log-file=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --log-file-max-size="1800"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --log-flush-frequency="5s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --logtostderr="true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --make-iptables-util-chains="true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --manifest-url=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --manifest-url-header=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --master-service-namespace="default"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --max-open-files="1000000"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --max-pods="30"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --maximum-dead-containers="-1"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --maximum-dead-containers-per-container="1"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --minimum-container-ttl-duration="0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --minimum-image-ttl-duration="2m0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --network-plugin="cni"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --network-plugin-mtu="0"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --node-ip=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --node-labels="agentpool=windowspool,kubernetes.azure.com/cluster=andy-win1190beta0,kubernetes.azure.com/role=agent,storageprofile=managed,storagetier=Premium_LRS"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --node-status-max-images="50"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --node-status-update-frequency="10s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --non-masquerade-cidr="0.0.0.0/0"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --oom-score-adj="-999"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --pod-cidr=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --pod-infra-container-image="kubletwin/pause"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --pod-manifest-path=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --pod-max-pids="-1"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --pods-per-core="0"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --port="10250"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --protect-kernel-defaults="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --provider-id=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --qos-reserved=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --read-only-port="0"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --really-crash-for-testing="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --redirect-container-streaming="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --register-node="true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --register-schedulable="true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --register-with-taints=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --registry-burst="10"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --registry-qps="5"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --reserved-cpus=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --resolv-conf=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --root-dir="/var/lib/kubelet"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --rotate-certificates="true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --rotate-server-certificates="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --runonce="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --runtime-cgroups=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --runtime-request-timeout="2m0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --seccomp-profile-root="\\var\\lib\\kubelet\\seccomp"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --serialize-image-pulls="true"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --skip-headers="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --skip-log-headers="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --stderrthreshold="2"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --streaming-connection-idle-timeout="4h0m0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --sync-frequency="1m0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --system-cgroups=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --system-reserved="memory=2Gi"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --system-reserved-cgroup=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --tls-cert-file=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --tls-cipher-suites="[TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_128_GCM_SHA256]"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --tls-min-version=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --tls-private-key-file=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --topology-manager-policy="none"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --v="2"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --version="false"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --vmodule=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --volume-plugin-dir=""
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --volume-stats-agg-period="1m0s"
I0531 04:28:52.525666    4464 flags.go:59] FLAG: --windows-service="false"
I0531 04:28:52.525666    4464 feature_gate.go:243] feature gates: &{map[RotateKubeletServerCertificate:true]}
I0531 04:28:52.525666    4464 feature_gate.go:243] feature gates: &{map[RotateKubeletServerCertificate:true]}
I0531 04:28:52.526670    4464 server.go:408] Version: v1.19.0-beta.0.134+6fb37b85190442-dirty
I0531 04:28:52.526670    4464 feature_gate.go:243] feature gates: &{map[RotateKubeletServerCertificate:true]}
I0531 04:28:52.526670    4464 feature_gate.go:243] feature gates: &{map[RotateKubeletServerCertificate:true]}
W0531 04:28:52.526670    4464 plugins.go:115] WARNING: azure built-in cloud provider is now deprecated. The Azure provider is deprecated and will be removed in a future release
I0531 04:28:52.527668    4464 azure_auth.go:117] azure: using client_id+client_secret to retrieve access token
I0531 04:28:52.527668    4464 azure_interfaceclient.go:62] Azure InterfacesClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_interfaceclient.go:65] Azure InterfacesClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmsizeclient.go:62] Azure VirtualMachineSizesClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmsizeclient.go:65] Azure VirtualMachineSizesClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_snapshotclient.go:63] Azure SnapshotClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_snapshotclient.go:66] Azure SnapshotClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_storageaccountclient.go:63] Azure StorageAccountClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_storageaccountclient.go:66] Azure StorageAccountClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_diskclient.go:61] Azure DisksClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_diskclient.go:64] Azure DisksClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmclient.go:63] Azure VirtualMachine client (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmclient.go:66] Azure VirtualMachine client (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmssclient.go:63] Azure VirtualMachineScaleSetClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmssclient.go:66] Azure VirtualMachineScaleSetClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmssvmclient.go:64] Azure vmssVM client (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_vmssvmclient.go:67] Azure vmssVM client (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_routeclient.go:61] Azure RoutesClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_routeclient.go:64] Azure RoutesClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_subnetclient.go:62] Azure SubnetsClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_subnetclient.go:65] Azure SubnetsClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_routetableclient.go:61] Azure RouteTablesClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_routetableclient.go:64] Azure RouteTablesClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_loadbalancerclient.go:63] Azure LoadBalancersClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_loadbalancerclient.go:66] Azure LoadBalancersClient (write ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_securitygroupclient.go:63] Azure SecurityGroupsClient (read ops) using rate limit config: QPS=1, bucket=5
I0531 04:28:52.527668    4464 azure_securitygroupclient.go:66] Azure SecurityGroupsClient (write ops) using rate limit config: QPS=1, bucket=5
